ProdID,Name,Brand,Tags,ImageURL,ReviewCount,Rating
2370,"Xiaomi 13 Pro (Ceramic Black, 12GB RAM 256GB Storage) | Leica Professional 50MP Triple Camera | Biggest Camera Sensor 1"" I...",Xiaomi,"Xiaomi 13 Pro (Ceramic Black, 12GB RAM 256GB Storage) | Leica Professional 50MP Triple Camera | Biggest Camera Sensor 1"" I... Xiaomi",/static/images/966.jpg,369,5
2134,TheGiftKart Shockproof Crystal Clear OnePlus 7 / 6T Back Cover Case | 360 Degree Protection | Protective Design | Transpar...,TheGiftKart,TheGiftKart Shockproof Crystal Clear OnePlus 7 / 6T Back Cover Case | 360 Degree Protection | Protective Design | Transpar... TheGiftKart,/static/images/4991.jpg,2742,4
1160,"Boult Audio X1 Buds True Wireless in Ear Earbuds with 24H Playtime, Quad Mic ENC, Made in India, Type-C Fast Charging, Env...",Boult,"Boult Audio X1 Buds True Wireless in Ear Earbuds with 24H Playtime, Quad Mic ENC, Made in India, Type-C Fast Charging, Env... Boult",/static/images/3108.jpg,4737,1
1706,OneAssist 2 Years Extended Warranty Plan for Headphones 500 to 1000 - Email Delivery Within 2 Hours,OneAssist,OneAssist 2 Years Extended Warranty Plan for Headphones 500 to 1000 - Email Delivery Within 2 Hours OneAssist,/static/images/4082.jpg,4961,1
2089,"Amazon Basics Wireless Bluetooth Multi-Device Keyboard for Windows, Apple iOS Android Or Chrome, Compact Space-Saving Desi...",Amazon,"Amazon Basics Wireless Bluetooth Multi-Device Keyboard for Windows, Apple iOS Android Or Chrome, Compact Space-Saving Desi... Amazon",/static/images/4845.jpg,2784,5
2093,iPhone Wired Earbuds Lightning Apple Headphones Earphone [Apple MFi Certified] Built-in Microphone & Volume Control Headse...,iPhone,iPhone Wired Earbuds Lightning Apple Headphones Earphone [Apple MFi Certified] Built-in Microphone & Volume Control Headse... iPhone,/static/images/487.jpg,944,2
644,Spigen EZ Fit Tempered Glass Screen Protector for iPhone 14 Pro Max - 2 Pack (Sensor Protection),Spigen,Spigen EZ Fit Tempered Glass Screen Protector for iPhone 14 Pro Max - 2 Pack (Sensor Protection) Spigen,/static/images/2113.jpg,3925,1
58,Samsung EVO Plus 128GB microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128KA),Samsung,Samsung EVO Plus 128GB microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128KA) Samsung,/static/images/1080.jpg,2200,1
1744,"ZEBRONICS 24 Inch (60.4 Cm) Widescreen 1920 X 1080 Pixels LED Monitor, IPS, Ultra Slim, FHD 1920x1080, HDMI, VGA, 250nits,...",ZEBRONICS,"ZEBRONICS 24 Inch (60.4 Cm) Widescreen 1920 X 1080 Pixels LED Monitor, IPS, Ultra Slim, FHD 1920x1080, HDMI, VGA, 250nits,... ZEBRONICS",/static/images/4124.jpg,3644,1
6,"boAt Airdopes 141 Bluetooth Truly Wireless in Ear Earbuds with mic, 42H Playtime, Beast Mode(Low Latency Upto 80ms) for Ga...",boAt,"boAt Airdopes 141 Bluetooth Truly Wireless in Ear Earbuds with mic, 42H Playtime, Beast Mode(Low Latency Upto 80ms) for Ga... boAt",/static/images/1002.jpg,609,5
2020,Spigen PE2007 GaN Dual Port Fast iPhone Charger 70W for All C Type Mobile Phones and Devices - White,Spigen,Spigen PE2007 GaN Dual Port Fast iPhone Charger 70W for All C Type Mobile Phones and Devices - White Spigen,/static/images/4735.jpg,3352,3
1411,"pTron Tangent Duo Made in India Bluetooth 5.2 Wireless in-Ear Earphones with Mic, 24Hrs Playback, 13mm Drivers, Punchy Bas...",pTron,"pTron Tangent Duo Made in India Bluetooth 5.2 Wireless in-Ear Earphones with Mic, 24Hrs Playback, 13mm Drivers, Punchy Bas... pTron",/static/images/3621.jpg,1125,3
1398,"PTron Bullet 3.1A Fast Charging Car Charger, 3 USB Port, Fire Resistant, Lightweight, & Compact Car Charger for All Mobile...",PTron,"PTron Bullet 3.1A Fast Charging Car Charger, 3 USB Port, Fire Resistant, Lightweight, & Compact Car Charger for All Mobile... PTron",/static/images/3609.jpg,972,4
2216,Cello ColourUp Wax Crayon Jumbo - Pack of 24 bright shades | 2 Times Stronger body in Jumbo sized crayons | Non-Toxic,Cello,Cello ColourUp Wax Crayon Jumbo - Pack of 24 bright shades | 2 Times Stronger body in Jumbo sized crayons | Non-Toxic Cello,/static/images/677.jpg,4956,2
2335,"Amazon Basics 256GB microSDXC Memory Card with Full Size Adapter, 100MB/s, U3",Amazon,"Amazon Basics 256GB microSDXC Memory Card with Full Size Adapter, 100MB/s, U3 Amazon",/static/images/883.jpg,4879,3
1090,Onsitego 1 Year Extended Warranty for Small Household Appliances from Rs. 1501-2000 (Email Delivery - No Physical Kit),Onsitego,Onsitego 1 Year Extended Warranty for Small Household Appliances from Rs. 1501-2000 (Email Delivery - No Physical Kit) Onsitego,/static/images/2933.jpg,2237,1
235,"Redgear Pro Wireless Gamepad with 2.4GHz Wireless Technology, Integrated Dual Intensity Motor, Illuminated Keys for PC(Com...",Redgear,"Redgear Pro Wireless Gamepad with 2.4GHz Wireless Technology, Integrated Dual Intensity Motor, Illuminated Keys for PC(Com... Redgear",/static/images/1435.jpg,4465,2
1040,"EMBOX Cube Extension Boards with USB Port with Universal Sockets and USB (2.4 A) Charging Ports (QC 3.0) with Indicator, ...",EMBOX,"EMBOX Cube Extension Boards with USB Port with Universal Sockets and USB (2.4 A) Charging Ports (QC 3.0) with Indicator, ... EMBOX",/static/images/2816.jpg,2142,1
1402,OFIXO 100 Pieces Colour Sheets Copy Printing Papers/Art and Craft Paper A4 Sheets Double Sided Coloured Origami Folding DI...,OFIXO,OFIXO 100 Pieces Colour Sheets Copy Printing Papers/Art and Craft Paper A4 Sheets Double Sided Coloured Origami Folding DI... OFIXO,/static/images/3613.jpg,1694,4
2362,"Mivi DuoPods A550 Truly Wireless in Ear Earbuds with Quad Mic ENC(Environmental Noise Cancellation), 13mm Powerful Bass Dr...",Mivi,"Mivi DuoPods A550 Truly Wireless in Ear Earbuds with Quad Mic ENC(Environmental Noise Cancellation), 13mm Powerful Bass Dr... Mivi",/static/images/955.jpg,4431,3
2091,Casio MJ-12Sb Desktop Calculator,Casio,Casio MJ-12Sb Desktop Calculator Casio,/static/images/485.jpg,1546,1
881,D'Addario Bronze Acoustic Guitar Strings_{.010-.050_Extra Light Gauge}_Stainless Steel Material,D'Addario,D'Addario Bronze Acoustic Guitar Strings_{.010-.050_Extra Light Gauge}_Stainless Steel Material D'Addario,/static/images/2480.jpg,598,4
846,"JBL Go 2, Wireless Portable Bluetooth Speaker with Mic, Signature Sound, Vibrant Color Options with IPX7 Waterproof & AUX...",JBL,"JBL Go 2, Wireless Portable Bluetooth Speaker with Mic, Signature Sound, Vibrant Color Options with IPX7 Waterproof & AUX... JBL",/static/images/24.jpg,1671,3
662,"Oppo Enco Buds Bluetooth True Wireless in Ear Earbuds(TWS) with Mic, 24H Battery Life, Supports Dolby Atmos Noise Cancella...",Oppo,"Oppo Enco Buds Bluetooth True Wireless in Ear Earbuds(TWS) with Mic, 24H Battery Life, Supports Dolby Atmos Noise Cancella... Oppo",/static/images/2131.jpg,2801,1
1164,"Gizga Essentials 3-in-1 Phone Cleaner, Laptop Screen Cleaner, Fingerprint-Proof Screen Cleaner Kit, Reusable, Phones, TV S...",Gizga,"Gizga Essentials 3-in-1 Phone Cleaner, Laptop Screen Cleaner, Fingerprint-Proof Screen Cleaner Kit, Reusable, Phones, TV S... Gizga",/static/images/3116.jpg,1930,4
1165,Amazon Brand - Solimo Back Cover for Apple iPhone 11 (Silicone_Transparent),Amazon,Amazon Brand - Solimo Back Cover for Apple iPhone 11 (Silicone_Transparent) Amazon,/static/images/3117.jpg,2737,3
1293,"Artis PS-600VA 600VA Line Interactive UPS for Personal Computers , Desktop PCs, Laptops, Routers, Networking Devices and G...",Artis,"Artis PS-600VA 600VA Line Interactive UPS for Personal Computers , Desktop PCs, Laptops, Routers, Networking Devices and G... Artis",/static/images/3454.jpg,331,5
496,"boAt Rockerz 450 Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded Ear Cushions, Integrat...",boAt,"boAt Rockerz 450 Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded Ear Cushions, Integrat... boAt",/static/images/1842.jpg,4528,5
1807,"Cosmic Byte CB-EP-05 Wired Gaming in Ear Earphone with Microphone Detachable for PC, PS4, Mobiles, Tablets (Black)",Cosmic,"Cosmic Byte CB-EP-05 Wired Gaming in Ear Earphone with Microphone Detachable for PC, PS4, Mobiles, Tablets (Black) Cosmic",/static/images/4224.jpg,1787,4
562,"Ambrane 20000mAh Power Bank, 20W Fast Charging, Tripe Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-...",Ambrane,"Ambrane 20000mAh Power Bank, 20W Fast Charging, Tripe Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-... Ambrane",/static/images/1979.jpg,2064,5
756,Kraft Seeds Assorted Hand Pruner Cutter - 1 Pc (Steel Blades) | Heavy Duty Gardening Cutter Tool | Plant Cutter for Home G...,Kraft,Kraft Seeds Assorted Hand Pruner Cutter - 1 Pc (Steel Blades) | Heavy Duty Gardening Cutter Tool | Plant Cutter for Home G... Kraft,/static/images/2295.jpg,1672,2
1056,"Portronics Modesk 101 Wall Hanging Mobile Holder Wall Mount with Adhesive Strips, Charging Holder Compatible with iPhone, ...",Portronics,"Portronics Modesk 101 Wall Hanging Mobile Holder Wall Mount with Adhesive Strips, Charging Holder Compatible with iPhone, ... Portronics",/static/images/2863.jpg,3465,5
67,"pTron Tangent Evo, 14Hrs Playback, Bluetooth 5.0 Earphones, In-Ear Headphones with Mic, Deep Bass, Clear Calls, IPX4 Water...",pTron,"pTron Tangent Evo, 14Hrs Playback, Bluetooth 5.0 Earphones, In-Ear Headphones with Mic, Deep Bass, Clear Calls, IPX4 Water... pTron",/static/images/1092.jpg,2517,5
1420,"truke BTG Beta True Wireless in Ear Earbuds with 13mm Big Speaker Drivers, 38H Playtime, Fast Charging, True Gaming Mode, ...",truke,"truke BTG Beta True Wireless in Ear Earbuds with 13mm Big Speaker Drivers, 38H Playtime, Fast Charging, True Gaming Mode, ... truke",/static/images/3635.jpg,2021,2
1079,"Lenovo 400 Wireless Mouse, 1200DPI Optical Sensor, 2.4GHz Wireless Nano USB, 3-Button (Left,Right,Scroll) Upto 8M Left/Rig...",Lenovo,"Lenovo 400 Wireless Mouse, 1200DPI Optical Sensor, 2.4GHz Wireless Nano USB, 3-Button (Left,Right,Scroll) Upto 8M Left/Rig... Lenovo",/static/images/2896.jpg,1859,4
190,"STRIFF Laptop Tabletop Stand, Fold-Up, Adjustable, Ventilated, Portable Holder For Desk, Aluminum Foldable Laptop Ergonomi...",STRIFF,"STRIFF Laptop Tabletop Stand, Fold-Up, Adjustable, Ventilated, Portable Holder For Desk, Aluminum Foldable Laptop Ergonomi... STRIFF",/static/images/1317.jpg,2060,2
1726,"Boult Audio ProBass Thunder Over-Ear Wireless Bluetooth Headphones with Mic, Headset with Long Battery Life",Boult,"Boult Audio ProBass Thunder Over-Ear Wireless Bluetooth Headphones with Mic, Headset with Long Battery Life Boult",/static/images/4103.jpg,2232,2
1147,Cona Standy Multiplug 3+2 with USB - (White) - (Material -PC) - Unit 1 No,Cona,Cona Standy Multiplug 3+2 with USB - (White) - (Material -PC) - Unit 1 No Cona,/static/images/3045.jpg,1176,1
2356,"Saifsmart Outlet Wall Mount Hanger Holder for Dot 3rd Gen, Compact Bracket Case Plug and Built-in Cable Management for Kit...",Saifsmart,"Saifsmart Outlet Wall Mount Hanger Holder for Dot 3rd Gen, Compact Bracket Case Plug and Built-in Cable Management for Kit... Saifsmart",/static/images/948.jpg,3297,5
1198,"Nokia 5310 Dual SIM Keypad Phone with MP3 Player, Wireless FM Radio and Rear Camera with Flash | Black/Red",Nokia,"Nokia 5310 Dual SIM Keypad Phone with MP3 Player, Wireless FM Radio and Rear Camera with Flash | Black/Red Nokia",/static/images/3191.jpg,3754,5
49,"Redmi 10A (Slate Grey, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto ...",Redmi,"Redmi 10A (Slate Grey, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto ... Redmi",/static/images/1069.jpg,4825,5
1498,"Lava Flip, Blue - Dual Sim Keypad GSM Mobile with Unique Design, Notification LED and Number Talker",Lava,"Lava Flip, Blue - Dual Sim Keypad GSM Mobile with Unique Design, Notification LED and Number Talker Lava",/static/images/3759.jpg,1736,3
97,"Samsung Galaxy M33 5G (Deep Ocean Blue, 8GB, 128GB Storage) | 6000mAh Battery | Upto 16GB RAM with RAM Plus | Travel Adapt...",Samsung,"Samsung Galaxy M33 5G (Deep Ocean Blue, 8GB, 128GB Storage) | 6000mAh Battery | Upto 16GB RAM with RAM Plus | Travel Adapt... Samsung",/static/images/1125.jpg,3990,5
2130,"Noise ColorFit Pulse Smartwatch with 1.4"" Full Touch HD Display, SpO2, Heart Rate, Sleep Monitors & 10-Day Battery - Teal ...",Noise,"Noise ColorFit Pulse Smartwatch with 1.4"" Full Touch HD Display, SpO2, Heart Rate, Sleep Monitors & 10-Day Battery - Teal ... Noise",/static/images/4987.jpg,817,4
1274,BRUSTRO Technical Pen Black Set of 6.,BRUSTRO,BRUSTRO Technical Pen Black Set of 6. BRUSTRO,/static/images/3404.jpg,1177,4
1424,"Oraimo 25.5W 4 Ports USB Charger, 5.1A USB Wall Charger Phone Adapter Compatible for iPhone 13/13 Mini/13 Pro Max/12/12 Pr...",Oraimo,"Oraimo 25.5W 4 Ports USB Charger, 5.1A USB Wall Charger Phone Adapter Compatible for iPhone 13/13 Mini/13 Pro Max/12/12 Pr... Oraimo",/static/images/3641.jpg,1625,2
827,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch fac...",Fire-Boltt,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch fac... Fire-Boltt",/static/images/2381.jpg,2672,1
724,Samsung EVO Plus 256GB microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC256KA),Samsung,Samsung EVO Plus 256GB microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC256KA) Samsung,/static/images/2263.jpg,4344,5
606,Camlin Kokuyo Student 24-Shade Water Color Paint Cake Set,Camlin,Camlin Kokuyo Student 24-Shade Water Color Paint Cake Set Camlin,/static/images/2047.jpg,2057,1
847,"COSTAR Mateband Bluetooth Wireless Neckband Earphones - 24H Playtime, Dual Equalizer Bass Boost Drivers, Metal Magnetic Ea...",COSTAR,"COSTAR Mateband Bluetooth Wireless Neckband Earphones - 24H Playtime, Dual Equalizer Bass Boost Drivers, Metal Magnetic Ea... COSTAR",/static/images/240.jpg,4962,5
1106,Robustrion [Anti-Scratch] & [Smudge Proof] [S Pen Compatible] Premium Tempered Glass Screen Protector for Samsung Tab S6 L...,Robustrion,Robustrion [Anti-Scratch] & [Smudge Proof] [S Pen Compatible] Premium Tempered Glass Screen Protector for Samsung Tab S6 L... Robustrion,/static/images/2976.jpg,3540,4
1890,HP USB 3.1 Flash Drive 64GB 796W,HP,HP USB 3.1 Flash Drive 64GB 796W HP,/static/images/44.jpg,3682,3
1836,Onsitego 1 Year Extended Warranty for Small Household Appliances from Rs. 4001-5000 (Email Delivery - No Physical Kit),Onsitego,Onsitego 1 Year Extended Warranty for Small Household Appliances from Rs. 4001-5000 (Email Delivery - No Physical Kit) Onsitego,/static/images/4297.jpg,714,2
70,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/M...",Logitech,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/M... Logitech",/static/images/1095.jpg,1435,5
322,"Nokia 110 Dual sim Keypad Phone with Wireless FM Radio, Free Earphone, Snake Game, Auto Call Recording, 1 Year Replacement...",Nokia,"Nokia 110 Dual sim Keypad Phone with Wireless FM Radio, Free Earphone, Snake Game, Auto Call Recording, 1 Year Replacement... Nokia",/static/images/1601.jpg,2776,2
381,"Western Digital WD Green SATA 240GB, Up to 545MB/s, 2.5 Inch/7 mm, 3Y Warranty, Internal Solid State Drive (SSD) (WDS240G3...",Western,"Western Digital WD Green SATA 240GB, Up to 545MB/s, 2.5 Inch/7 mm, 3Y Warranty, Internal Solid State Drive (SSD) (WDS240G3... Western",/static/images/1685.jpg,3682,5
838,"Redmi 9A Sport (Coral Green, 3GB RAM, 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery",Redmi,"Redmi 9A Sport (Coral Green, 3GB RAM, 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery Redmi",/static/images/2392.jpg,1531,3
2055,"Yamaha F280 Acoustic Rosewood Guitar (Natural, Beige)",Yamaha,"Yamaha F280 Acoustic Rosewood Guitar (Natural, Beige) Yamaha",/static/images/4805.jpg,1489,1
1879,Dealfreez Case Compatible with Fire TV Stick 3rd Gen 2021 Full Wrap Silicone Remote Cover Anti-Lost with Loop (D-Black),Dealfreez,Dealfreez Case Compatible with Fire TV Stick 3rd Gen 2021 Full Wrap Silicone Remote Cover Anti-Lost with Loop (D-Black) Dealfreez,/static/images/4381.jpg,4335,4
2067,"Faber-Castell Paint Brush Set - Round, Pack of 7 (Navy Blue)",Faber-Castell,"Faber-Castell Paint Brush Set - Round, Pack of 7 (Navy Blue) Faber-Castell",/static/images/4817.jpg,4644,2
863,Samsung Ehs64 Ehs64Avfwecinu Hands-Free Wired In Ear Earphones With Mic With Remote Note (White),Samsung,Samsung Ehs64 Ehs64Avfwecinu Hands-Free Wired In Ear Earphones With Mic With Remote Note (White) Samsung,/static/images/2460.jpg,2731,4
201,"boAt Rockerz 103 Pro Bluetooth in Ear Neckband with Beast Mode(40ms Low Latency), ENx Tech, ASAP Charge(Fast Charge), Upto...",boAt,"boAt Rockerz 103 Pro Bluetooth in Ear Neckband with Beast Mode(40ms Low Latency), ENx Tech, ASAP Charge(Fast Charge), Upto... boAt",/static/images/1377.jpg,3740,5
1023,"rts (2 PACK )USB Type C USB 3.1 Type C Female to USB Male Adapter Connector Converter Works with Laptops,Chargers Compatib...",rts,"rts (2 PACK )USB Type C USB 3.1 Type C Female to USB Male Adapter Connector Converter Works with Laptops,Chargers Compatib... rts",/static/images/277.jpg,230,4
1692,Blackstar Nano MAG Car Mobile Holder - Car Mount - Magnetic Mobile Holder for Car ( Smallest Magnetic Mobile Holder with S...,Blackstar,Blackstar Nano MAG Car Mobile Holder - Car Mount - Magnetic Mobile Holder for Car ( Smallest Magnetic Mobile Holder with S... Blackstar,/static/images/4067.jpg,549,1
1360,"VIHM 7 in 1 Electronic Cleaner kit, Cleaning Kit for Monitor Keyboard Airpods MacBook iPad iPhone iPod, Screen Dust Brush ...",VIHM,"VIHM 7 in 1 Electronic Cleaner kit, Cleaning Kit for Monitor Keyboard Airpods MacBook iPad iPhone iPod, Screen Dust Brush ... VIHM",/static/images/3563.jpg,3628,3
723,"Boult Audio Truebuds with 30H Playtime, IPX7 Waterproof, Made in India, Type C Fast Charging (10Min=100Mins), Rich Bass, P...",Boult,"Boult Audio Truebuds with 30H Playtime, IPX7 Waterproof, Made in India, Type C Fast Charging (10Min=100Mins), Rich Bass, P... Boult",/static/images/2262.jpg,785,2
1404,Uniball Air Micro Pen Combo Set (2 Black + 2 Blue Pens) - (UBA 188 M),Uniball,Uniball Air Micro Pen Combo Set (2 Black + 2 Blue Pens) - (UBA 188 M) Uniball,/static/images/3615.jpg,3487,5
1954,"Samsung Galaxy Watch4 Classic LTE (4.6cm, Black)",Samsung,"Samsung Galaxy Watch4 Classic LTE (4.6cm, Black) Samsung",/static/images/4527.jpg,2209,4
1119,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),D-Link,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black) D-Link,/static/images/2996.jpg,1722,5
680,"LS LAPSTER Quality Assured Universal Silicone 15.6"" Keyboard Protector Skin|| Keyboard Dust Cover|| Keyboard Skin for 15....",LS,"LS LAPSTER Quality Assured Universal Silicone 15.6"" Keyboard Protector Skin|| Keyboard Dust Cover|| Keyboard Skin for 15.... LS",/static/images/2175.jpg,2791,5
91,"Oppo F21s Pro (Dawnlight Gold, 8GB RAM, 128 Storage) with No Cost EMI/Additional Exchange Offers",Oppo,"Oppo F21s Pro (Dawnlight Gold, 8GB RAM, 128 Storage) with No Cost EMI/Additional Exchange Offers Oppo",/static/images/1115.jpg,4597,2
2128,"Pentonic Linc Ball Point Pen Blister Pack | 0.7 mm | Smooth Writing, Ultra- Low Viscosity Ink | Sleek Matte Finish | Black...",Pentonic,"Pentonic Linc Ball Point Pen Blister Pack | 0.7 mm | Smooth Writing, Ultra- Low Viscosity Ink | Sleek Matte Finish | Black... Pentonic",/static/images/4984.jpg,1348,4
197,"OnePlus Buds Z2 Bluetooth Truly Wireless in Ear Earbuds with mic, Active Noise Cancellation, 10 Minutes Flash Charge & Upt...",OnePlus,"OnePlus Buds Z2 Bluetooth Truly Wireless in Ear Earbuds with mic, Active Noise Cancellation, 10 Minutes Flash Charge & Upt... OnePlus",/static/images/1373.jpg,1812,1
